-2.6804600192e-06	-1.3730639989e-06	9.3762677733e-06	S	5.9380588904e-08
2.9682849905e-07	-4.0387693919e-06	6.2244248437e-06	S	7.3056093602e-08
-4.5857714623e-06	3.203488019e-06	-3.2300459096e-06	S	6.7565857616e-08
-1.3449592323e-06	1.1906443165e-06	9.7345003169e-06	S	4.0143649733e-08
-3.1246038103e-06	-2.797095137e-06	-4.2159685553e-06	S	5.4043722135e-08
-2.40935004e-06	1.0896807997e-06	1.6915115111e-06	S	4.1498677298e-08
-7.7197846174e-07	4.8558836601e-07	-9.3780839256e-06	S	 5.29594429e-08
-4.2274895496e-06	2.5718745723e-06	9.5829694238e-06	S	5.0101599567e-08
-3.5659344339e-06	-1.0899229673e-06	-9.7074331847e-06	S	3.3157860942e-08
1.1792768911e-06	3.8147797395e-06	1.0338297739e-06	S	5.7416786993e-08
-4.2486832166e-06	-1.1748943031e-06	-8.1790798079e-07	S	4.829870134e-08
1.2109509622e-06	-1.0614784397e-07	4.1868267526e-06	S	5.2843412858e-08
-1.2864490611e-06	-4.0797157264e-06	-4.6937287967e-06	S	5.6223154471e-08
-3.2907512848e-06	-4.0035254013e-06	4.979806108e-07	S	6.242014672e-08
-3.4125182272e-06	-3.7569934234e-06	-7.5923052001e-06	S	4.3731775403e-08
2.9427282515e-06	7.2003158902e-07	2.7041423221e-06	S	2.8223069284e-08
2.4100426206e-06	-6.8729849295e-07	1.9518377571e-07	S	4.5922401389e-08
1.0337744919e-06	1.3899412081e-06	7.1152016739e-07	S	3.2755388707e-08
-2.7177737475e-06	-1.8449063251e-06	3.8259842756e-06	S	2.8422629027e-08
-1.1958414472e-06	1.6088607777e-06	-7.6886586133e-06	S	6.2055633692e-08
-1.9043857686e-06	3.3353364088e-06	-6.4891390645e-06	S	4.7914017566e-08
1.0382213553e-06	-4.6148594294e-07	7.9879804999e-06	S	4.7889937974e-08
3.0918312875e-06	2.5954314895e-06	-3.2261369367e-06	S	4.6469767185e-08
-9.7150250455e-08	-1.0509776094e-06	-6.0680781276e-07	S	4.3668909973e-08
-2.1461253291e-06	-2.738663318e-06	 3.97020035e-07	S	4.0847442283e-08
4.3037924701e-06	5.3626803761e-07	-7.0150473876e-06	S	3.6780359889e-08
1.345344298e-06	-1.7425196281e-06	8.7707715209e-06	S	5.9472024475e-08
1.650495266e-06	4.4602318258e-06	4.3801800138e-07	S	6.0074019178e-08
-1.1388002724e-06	2.6247745956e-06	5.7392042996e-06	S	6.7116694531e-08
-3.537777496e-06	4.6687218852e-06	8.6136408696e-06	S	3.9683620762e-08
-6.1496361268e-07	1.5133266005e-06	6.6858496616e-06	S	6.7360247533e-08
-3.8893620783e-06	-4.1056291229e-06	-2.6743866789e-06	S	4.0008625037e-08
-4.1804816899e-07	-1.7923615375e-06	4.9897569607e-06	S	5.1085164167e-08
1.8813761557e-06	-2.920970768e-06	9.0278474608e-06	S	3.7418379217e-08
-2.455954173e-06	-3.2658563222e-06	-2.3569459888e-06	S	6.100749348e-08
1.7680329299e-06	3.0236589521e-06	-2.2818585056e-06	S	3.720153051e-08
4.3654412613e-06	4.6295966852e-06	7.0344146035e-07	S	4.9902442585e-08
8.7057744795e-07	-3.5131536597e-06	3.136100679e-06	S	2.5489200348e-08
-4.2082646979e-07	3.3653565125e-06	-5.8148633036e-06	S	5.7825439375e-08
-3.1273557321e-06	-1.0990625322e-06	-5.8440632749e-06	S	5.0580106401e-08
