-1.5773594838e-06	8.4615482361e-07	1.3099001804e-05	S	3.8337087432e-08
-4.7033567496e-06	1.6548560507e-06	2.0030217304e-05	S	5.1133165083e-08
2.6240967858e-06	3.5801048546e-06	1.0960764648e-05	S	4.6900258518e-08
3.5553051482e-06	-3.6526775698e-06	 2.67755591e-05	S	3.6489324536e-08
-6.6875476827e-07	-3.8693697665e-06	1.9243033254e-05	S	5.3497954747e-08
-1.1520690058e-06	-3.9890078897e-06	1.0141149688e-05	S	4.6594240815e-08
3.1035834654e-06	4.8205779842e-07	2.1413797212e-05	S	5.4248137907e-08
4.2212288573e-06	2.4043615562e-06	2.7017868828e-05	S	4.688421878e-08
2.994530686e-06	-1.0088809169e-06	1.046382553e-05	S	 6.76944184e-08
2.0109360642e-06	1.8585698864e-06	1.5975002879e-05	S	4.9725873121e-08
1.4905976092e-06	-4.6777461408e-07	1.4535693448e-05	S	3.5961636753e-08
-1.8816514556e-06	2.3696686382e-06	2.8177892334e-05	S	5.0040842361e-08
9.3148622079e-07	-4.5296413209e-06	2.088888904e-05	S	3.4359130677e-08
-1.8674178329e-06	-2.5231971844e-06	1.7474920691e-05	S	3.3162245298e-08
-3.2241821211e-06	2.653825532e-06	1.0542129955e-05	S	2.8275271815e-08
-4.4422080215e-06	-3.187563263e-06	2.9838829005e-05	S	4.0632823681e-08
-1.8282698388e-06	2.5448703495e-06	1.0568279351e-05	S	4.6376823963e-08
-2.4181405802e-06	-4.585798749e-06	2.3587398155e-05	S	5.0763134142e-08
-4.3629882986e-07	-1.4059730492e-06	1.8409458344e-05	S	4.5892334968e-08
-3.2813480949e-06	-4.3521906299e-06	 2.30762891e-05	S	4.1239333969e-08
1.5626723283e-06	-2.4772178152e-06	2.0304798292e-05	S	6.3894937476e-08
2.5282278755e-06	-1.4200056192e-06	2.1041487966e-05	S	4.7293069899e-08
2.6480475084e-06	1.8803094076e-06	2.1947383556e-05	S	4.8819665456e-08
-1.6876342279e-07	2.1160675831e-06	1.719413094e-05	S	5.4094677927e-08
2.1519853484e-06	-2.7579483843e-07	1.1397149586e-05	S	3.621790392e-08
-1.6935658027e-06	-2.858520459e-06	2.9711156149e-05	S	4.2318135546e-08
8.1352784918e-07	2.1321855842e-06	1.0843912328e-05	S	4.9222937483e-08
-1.6046110225e-07	-1.0097095285e-06	1.7778284438e-05	S	4.2621681749e-08
2.7617890435e-06	-2.8250618086e-06	2.8900982823e-05	S	5.8540247384e-08
3.5743117147e-06	4.7259285648e-07	2.8366634735e-05	S	3.8237732606e-08
-1.0921440059e-07	4.5373190448e-06	2.487971677e-05	S	2.815409762e-08
1.8572209278e-06	-2.423015388e-06	2.2946042146e-05	S	1.6402070056e-08
-3.1376725527e-06	-9.0489556274e-07	2.4066778207e-05	S	5.4768853679e-08
-2.5709842806e-06	-8.1879755627e-07	1.4625359881e-05	S	6.2216515307e-08
1.9286223136e-06	3.1790737616e-06	1.9624619162e-05	S	4.5081166871e-08
2.9232651806e-06	2.8703420492e-06	2.3146501757e-05	S	2.9625415376e-08
2.2676555477e-06	2.1790822707e-06	2.045871298e-05	S	5.230951688e-08
2.0889881383e-06	1.3143306635e-06	2.0814378262e-05	S	4.2240325193e-08
9.912703989e-07	3.9738385764e-06	2.5790011123e-05	S	4.0210382642e-08
3.5276501462e-06	-1.6376498305e-06	2.7214947714e-05	S	2.4977418019e-08
